u,deg_inter
167805,1
167806,1
167807,1
167808,1
167809,1
167810,4
167811,1
167812,1
167813,1
167814,1
167815,1
167816,1
167817,1
167818,1
167819,1
167820,1
167821,2
167822,1
167823,1
167824,4
167825,1
167826,1
167827,1
167828,1
167829,1
167830,2
167831,1
167832,1
167833,1
167834,1
167835,1
167836,1
167837,1
167838,1
167839,1
167840,2
167841,1
167842,2
167843,1
167844,1
167845,1
167846,1
167847,2
167848,1
167849,1
167850,1
167851,1
167852,1
167853,1
167854,1
167855,1
167856,1
167857,5
167858,1
167859,1
167860,1
167861,1
167862,1
167863,1
167864,1
167865,1
167866,1
167867,2
167868,2
167869,1
167870,1
167871,1
167872,1
167873,1
167874,1
167875,1
167876,3
167877,1
167878,1
167879,1
167880,2
167881,1
167882,1
167883,1
167884,1
167885,1
167886,1
167887,2
167888,1
167889,1
167890,1
167891,1
167892,1
167893,1
167894,1
167895,1
167896,1
167897,1
167898,1
167899,1
167900,1
167901,1
167902,1
167903,1
167904,2
167905,1
167906,4
167907,1
167908,2
167909,1
167910,1
167911,1
167912,1
167913,2
167914,1
167915,1
167916,1
167917,1
167918,1
167919,1
167920,1
167921,1
167922,1
167923,2
167924,1
167925,1
167926,1
167927,1
167928,1
167929,1
167930,1
167931,1
167932,3
167933,3
167934,1
167935,1
167936,1
167937,1
167938,1
167939,1
167940,1
167941,1
167942,1
167943,1
167944,1
167945,1
167946,1
167947,1
167948,1
167949,2
167950,1
167951,1
167952,2
167953,1
167954,1
167955,1
167956,1
167957,2
167958,1
167959,2
167960,1
167961,1
167962,1
167963,1
167964,1
167965,1
167966,1
167967,4
167968,2
167969,1
167970,1
167971,1
167972,2
167973,1
167974,1
167975,1
167976,1
167977,1
167978,1
167979,1
167980,1
167981,1
167982,1
167983,1
167984,1
167985,1
167986,1
167987,1
167988,1
167989,1
167990,1
167991,1
167992,1
167993,2
167994,2
167995,1
167996,1
167997,1
167998,2
167999,1
168000,1
168001,1
168002,1
168003,1
168004,3
168005,1
168006,1
168007,2
168008,1
168009,1
168010,1
168011,1
168012,1
168013,1
168014,2
168015,1
168016,1
168017,1
168018,1
168019,1
168020,2
168021,2
168022,1
168023,1
168024,1
168025,1
168026,1
168027,2
168028,1
168029,1
168030,1
168031,2
168032,1
168033,2
168034,2
168035,1
168036,1
168037,1
168038,1
168039,1
168040,1
168041,1
168042,1
168043,2
168044,1
168045,1
168046,2
168047,5
168048,1
168049,1
168050,3
168051,1
168052,2
168053,1
168054,1
168055,1
168056,1
168057,1
168058,1
168059,2
168060,1
168061,2
168062,1
168063,1
168064,1
168065,1
168066,1
168067,1
168068,1
168069,2
168070,2
168071,1
168072,1
168073,1
168074,1
168075,1
168076,1
168077,1
168078,1
168079,2
168080,3
168081,1
168082,1
168083,1
168084,1
168085,1
168086,1
168087,1
168088,1
168089,1
168090,1
168091,1
168092,1
168093,1
168094,1
168095,1
168096,1
168097,1
168098,1
168099,1
168100,2
168101,1
168102,1
168103,1
168104,1
168105,1
168106,1
168107,1
168108,1
168109,2
168110,3
168111,2
168112,2
168113,1
168114,1
168115,3
168116,1
168117,1
168118,1
168119,1
168120,2
168121,1
168122,1
168123,1
168124,1
168125,1
168126,1
168127,2
168128,2
168129,1
168130,1
168131,1
168132,3
168133,1
168134,1
168135,1
168136,1
168137,1
168138,3
168139,1
168140,1
168141,1
168142,1
168143,1
168144,2
168145,1
168146,3
168147,1
168148,1
168149,1
168150,1
168151,1
168152,1
168153,1
168154,2
168155,1
168156,1
168157,1
168158,1
168159,1
168160,1
168161,1
168162,1
168163,1
168164,1
168165,1
168166,2
168167,1
168168,1
168169,1
168170,1
168171,1
168172,1
168173,1
168174,1
168175,1
168176,2
168177,1
168178,1
168179,1
168180,1
168181,1
168182,1
168183,3
168184,2
168185,1
168186,2
168187,1
168188,1
168189,2
168190,1
168191,1
168192,1
168193,1
168194,1
168195,1
168196,1
168197,2
168198,1
168199,2
168200,2
168201,1
168202,1
168203,1
168204,3
168205,2
168206,1
168207,1
168208,1
168209,1
168210,1
168211,1
168212,3
168213,1
168214,1
168215,1
168216,3
168217,1
168218,1
168219,1
168220,1
168221,1
168222,1
168223,1
168224,1
168225,1
168226,1
168227,1
168228,1
168229,1
168230,1
168231,1
168232,1
168233,1
168234,1
168235,1
168236,1
168237,1
168238,1
168239,3
168240,1
168241,1
168242,1
168243,1
168244,1
168245,1
168246,1
168247,2
168248,1
168249,1
168250,1
168251,2
168252,1
168253,1
168254,1
168255,3
168256,1
168257,1
168258,1
168259,1
168260,1
168261,1
168262,1
168263,1
168264,1
168265,2
168266,1
168267,1
168268,1
168269,1
168270,1
168271,1
168272,1
168273,1
168274,1
168275,1
168276,1
168277,1
168278,1
168279,1
168280,1
168281,1
168282,1
168283,1
168284,1
168285,2
168286,1
168287,1
168288,1
168289,1
168290,1
168291,1
168292,1
168293,2
168294,1
168295,1
168296,2
168297,1
168298,1
168299,1
168300,2
168301,1
168302,1
168303,1
168304,1
168305,1
168306,2
168307,4
168308,1
168309,2
168310,1
168311,2
168312,1
168313,1
168314,1
168315,1
168316,1
168317,1
168318,1
168319,1
168320,1
168321,1
168322,1
168323,1
168324,1
168325,1
168326,1
168327,3
168328,2
168329,1
168330,1
168331,1
168332,1
168333,1
168334,3
168335,1
168336,1
168337,1
168338,3
168339,1
168340,1
168341,1
168342,1
168343,2
168344,4
168345,1
168346,1
168347,1
168348,2
168349,1
168350,4
168351,1
168352,2
168353,1
168354,2
168355,1
168356,1
168357,1
168358,1
168359,1
168360,1
168361,3
168362,1
168363,4
168364,1
168365,1
168366,1
168367,1
168368,1
168369,1
168370,2
168371,1
168372,1
168373,1
168374,1
168375,1
168376,1
168377,2
168378,1
168379,1
168380,1
168381,1
168382,1
168383,1
168384,1
168385,2
168386,1
168387,1
168388,1
168389,1
168390,1
168391,1
168392,1
168393,1
168394,1
168395,1
168396,1
168397,1
168398,1
168399,1
168400,1
168401,2
168402,2
168403,1
168404,1
168405,1
168406,1
168407,1
168408,1
168409,1
168410,1
168411,1
168412,1
168413,2
168414,1
168415,1
168416,1
168417,1
168418,1
168419,1
168420,1
168421,1
168422,2
168423,1
168424,1
168425,1
168426,1
168427,1
168428,2
168429,1
168430,1
168431,1
168432,4
168433,1
168434,2
168435,1
168436,1
168437,1
168438,1
168439,1
168440,2
168441,1
168442,1
168443,2
168444,1
168445,1
168446,1
168447,1
168448,1
168449,1
168450,1
168451,2
168452,1
168453,1
168454,1
168455,1
168456,1
168457,2
168458,1
168459,2
168460,1
168461,1
168462,1
168463,1
168464,1
168465,3
168466,1
168467,3
168468,2
168469,1
168470,1
168471,1
168472,2
168473,3
168474,1
168475,1
168476,1
168477,2
168478,1
168479,1
168480,3
168481,1
168482,2
168483,1
168484,2
168485,2
168486,2
168487,1
168488,1
168489,2
168490,2
168491,1
168492,1
168493,1
168494,1
168495,1
168496,2
168497,1
168498,1
168499,1
168500,1
168501,2
168502,1
168503,1
168504,1
168505,1
168506,1
168507,1
168508,1
168509,1
168510,1
168511,1
168512,1
168513,1
168514,1
168515,2
168516,1
168517,1
168518,4
168519,1
168520,1
168521,1
168522,1
168523,1
168524,1
168525,1
168526,1
168527,1
168528,1
168529,1
168530,1
168531,1
168532,1
168533,1
168534,1
168535,1
168536,1
168537,1
168538,1
168539,1
168540,1
168541,1
168542,1
168543,1
168544,1
168545,1
168546,1
168547,1
168548,1
168549,1
168550,1
168551,1
168552,1
168553,1
168554,1
168555,1
168556,1
168557,2
168558,2
168559,1
168560,1
168561,1
168562,1
168563,1
168564,1
168565,1
168566,1
168567,1
168568,1
168569,2
168570,1
168571,1
168572,1
168573,1
168574,1
168575,2
168576,1
168577,1
168578,1
168579,1
168580,1
168581,1
168582,1
168583,1
168584,1
168585,2
168586,1
168587,1
168588,1
168589,1
168590,1
168591,1
168592,1
168593,1
168594,1
168595,1
168596,1
168597,1
168598,1
168599,1
168600,2
168601,1
168602,3
168603,1
168604,1
168605,1
168606,1
168607,1
168608,1
168609,2
168610,1
168611,1
168612,1
168613,1
168614,1
168615,1
168616,1
168617,1
168618,2
168619,2
168620,1
168621,1
168622,1
168623,1
168624,1
168625,2
168626,1
168627,1
168628,1
168629,1
168630,1
168631,1
168632,1
168633,1
168634,1
168635,1
168636,1
168637,1
168638,2
168639,1
168640,1
168641,1
168642,1
168643,1
168644,1
168645,1
168646,1
168647,1
168648,1
168649,1
168650,1
168651,1
168652,1
168653,1
168654,1
168655,1
168656,1
168657,1
168658,1
168659,1
168660,1
168661,1
168662,2
168663,1
168664,1
168665,1
168666,1
168667,1
168668,1
168669,1
168670,1
168671,1
168672,1
168673,1
168674,1
168675,1
168676,1
168677,1
168678,1
168679,1
168680,1
168681,3
168682,1
168683,2
168684,2
168685,1
168686,1
168687,2
168688,2
168689,1
168690,1
168691,1
168692,1
168693,2
168694,2
168695,2
168696,1
168697,1
168698,2
168699,1
168700,1
168701,1
168702,1
168703,1
168704,1
168705,1
168706,1
168707,3
168708,2
168709,1
168710,1
168711,1
168712,2
168713,1
168714,1
168715,1
168716,1
168717,1
168718,1
168719,1
168720,1
168721,1
168722,1
168723,1
168724,1
168725,1
168726,1
168727,1
168728,1
168729,1
168730,1
168731,1
168732,1
168733,1
168734,1
168735,1
168736,1
168737,1
168738,1
168739,1
168740,1
168741,1
168742,1
168743,2
168744,1
168745,1
168746,1
168747,2
168748,1
168749,1
168750,2
168751,1
168752,1
168753,1
168754,1
168755,1
168756,1
168757,1
168758,1
168759,1
168760,1
168761,1
168762,2
168763,1
168764,1
168765,1
168766,1
168767,1
168768,3
168769,1
168770,1
168771,1
168772,1
168773,1
168774,1
168775,1
168776,1
168777,2
168778,1
168779,2
168780,1
168781,1
168782,1
168783,1
168784,1
168785,5
168786,1
168787,1
168788,1
168789,1
168790,1
168791,2
168792,1
168793,1
168794,1
168795,1
168796,1
168797,1
168798,2
168799,1
168800,1
168801,2
168802,1
168803,1
168804,1
168805,1
168806,1
168807,2
168808,1
168809,1
168810,1
168811,1
168812,2
168813,1
168814,1
168815,1
168816,1
168817,1
168818,1
168819,1
168820,1
168821,1
168822,2
168823,1
168824,1
168825,1
168826,1
168827,1
168828,1
168829,1
168830,3
168831,2
168832,1
168833,1
168834,1
168835,1
168836,1
168837,1
168838,1
168839,1
168840,2
168841,1
168842,1
168843,1
168844,1
168845,1
168846,1
168847,1
168848,1
168849,1
168850,1
168851,1
168852,1
168853,2
168854,1
168855,1
168856,1
168857,2
168858,1
168859,1
168860,1
168861,2
168862,1
168863,3
168864,1
168865,1
168866,2
168867,1
168868,1
168869,1
168870,1
168871,1
168872,1
168873,2
168874,1
168875,1
168876,1
168877,1
168878,1
168879,1
168880,1
168881,2
168882,1
168883,1
168884,1
168885,1
168886,1
168887,2
168888,1
168889,1
168890,1
168891,1
168892,1
168893,1
168894,1
168895,1
168896,1
168897,1
168898,1
168899,2
168900,1
168901,3
168902,3
168903,1
168904,1
168905,1
168906,1
168907,1
168908,1
168909,3
168910,1
168911,1
168912,1
168913,2
168914,1
168915,1
168916,2
168917,2
168918,1
168919,1
168920,1
168921,1
168922,1
168923,1
168924,1
168925,1
168926,1
168927,1
168928,1
168929,1
168930,1
168931,1
168932,2
168933,2
168934,1
168935,1
168936,2
168937,1
168938,1
168939,1
168940,1
168941,2
168942,1
168943,1
168944,1
168945,1
168946,2
168947,1
168948,1
168949,1
168950,1
168951,1
168952,1
168953,2
168954,1
168955,3
168956,2
168957,1
168958,1
168959,1
168960,2
168961,1
168962,1
168963,1
168964,1
168965,1
168966,1
168967,1
168968,1
168969,1
168970,1
168971,1
168972,3
168973,2
168974,2
168975,1
168976,1
168977,1
168978,1
168979,2
168980,1
168981,1
168982,1
168983,2
168984,1
168985,1
168986,1
168987,3
168988,2
168989,1
168990,1
168991,1
168992,1
168993,1
168994,1
168995,1
168996,2
168997,1
168998,1
168999,1
169000,1
169001,1
169002,1
169003,3
169004,3
169005,1
169006,1
169007,1
169008,1
169009,1
169010,1
169011,1
169012,1
169013,1
169014,1
169015,1
169016,1
169017,1
169018,1
169019,1
169020,1
169021,1
169022,1
169023,1
169024,1
169025,1
169026,1
169027,1
169028,1
169029,1
169030,2
169031,1
169032,1
169033,1
169034,1
169035,1
169036,1
169037,1
169038,1
169039,2
169040,1
169041,2
169042,1
169043,1
169044,3
169045,2
169046,1
169047,1
169048,1
169049,1
169050,1
169051,1
169052,1
169053,1
169054,1
169055,1
169056,1
169057,1
169058,1
169059,1
169060,1
169061,1
169062,1
169063,2
169064,1
169065,1
169066,1
169067,1
169068,3
169069,2
169070,1
169071,1
169072,1
169073,1
169074,1
169075,1
169076,1
169077,1
169078,1
169079,1
169080,1
169081,2
169082,1
169083,2
169084,1
169085,1
169086,1
169087,1
169088,1
169089,1
169090,1
169091,1
169092,1
169093,1
169094,1
169095,2
169096,1
169097,2
169098,1
169099,1
169100,2
169101,1
169102,1
169103,1
169104,1
169105,1
169106,2
169107,1
169108,1
169109,1
169110,1
169111,1
169112,1
169113,1
169114,1
169115,1
169116,1
169117,1
169118,1
169119,1
169120,1
169121,1
169122,2
169123,2
169124,1
169125,1
169126,1
169127,1
169128,1
169129,2
169130,1
169131,1
169132,2
169133,1
169134,1
169135,1
169136,1
169137,1
169138,1
169139,1
169140,1
169141,1
169142,1
169143,1
169144,1
169145,1
169146,1
169147,1
169148,1
169149,2
169150,3
169151,1
169152,1
169153,1
169154,1
169155,1
169156,1
169157,1
169158,1
169159,1
169160,1
169161,2
169162,1
169163,1
169164,1
169165,1
169166,2
169167,2
169168,2
169169,3
169170,1
169171,2
169172,1
169173,1
169174,1
169175,1
169176,1
169177,1
169178,1
169179,1
169180,1
169181,1
169182,1
169183,3
169184,1
169185,1
169186,1
169187,1
169188,1
169189,1
169190,1
169191,1
169192,1
169193,1
169194,1
169195,1
169196,1
169197,1
169198,1
169199,1
169200,1
169201,1
169202,1
169203,1
169204,1
169205,1
169206,2
169207,1
169208,1
169209,1
169210,1
169211,2
169212,2
169213,2
169214,1
169215,1
169216,1
169217,1
169218,2
169219,2
169220,1
169221,3
169222,1
169223,1
169224,2
169225,1
169226,1
169227,1
169228,1
169229,1
169230,1
169231,1
169232,1
169233,1
169234,1
169235,1
169236,1
169237,1
169238,1
169239,1
169240,1
169241,2
169242,1
169243,1
169244,1
169245,1
169246,1
169247,1
169248,1
169249,2
169250,1
169251,1
169252,1
169253,1
169254,1
169255,1
169256,1
169257,2
169258,1
169259,1
169260,2
169261,1
169262,1
169263,2
169264,1
169265,1
169266,1
169267,1
169268,1
169269,1
169270,1
169271,1
169272,2
169273,2
169274,1
169275,1
169276,2
169277,1
169278,1
169279,2
169280,1
169281,1
169282,3
169283,1
169284,1
169285,1
169286,1
169287,1
169288,1
169289,1
169290,3
169291,1
169292,1
169293,2
169294,1
169295,1
169296,1
169297,1
169298,1
169299,1
169300,1
169301,1
169302,1
169303,1
169304,1
169305,1
169306,1
169307,1
169308,1
169309,1
169310,1
169311,1
169312,3
169313,1
169314,1
169315,1
169316,1
169317,1
169318,1
169319,1
169320,1
169321,1
169322,2
169323,1
169324,1
169325,1
169326,2
169327,1
169328,1
169329,1
169330,1
169331,1
169332,1
169333,2
169334,1
169335,1
169336,1
169337,2
169338,1
169339,1
169340,1
169341,1
169342,1
169343,1
169344,1
169345,3
169346,2
169347,1
169348,2
169349,1
169350,1
169351,1
169352,1
169353,1
169354,1
169355,1
169356,2
169357,1
169358,1
169359,1
169360,1
169361,2
169362,1
169363,1
169364,1
169365,1
169366,1
169367,1
169368,1
169369,2
169370,1
169371,3
169372,2
169373,1
169374,1
169375,2
169376,1
169377,1
169378,1
169379,1
169380,1
169381,1
169382,1
169383,1
169384,1
169385,1
169386,1
169387,1
169388,1
169389,1
169390,1
169391,1
169392,1
169393,1
169394,1
169395,1
169396,1
169397,1
169398,1
169399,1
169400,2
169401,1
169402,1
169403,1
169404,1
169405,1
169406,1
169407,1
169408,2
169409,1
169410,1
169411,1
169412,1
169413,1
169414,2
169415,1
169416,1
169417,1
169418,1
169419,1
169420,1
169421,2
169422,1
169423,1
169424,3
169425,1
169426,1
169427,2
169428,1
169429,2
169430,1
169431,1
169432,1
169433,1
169434,1
169435,1
169436,2
169437,1
169438,1
169439,1
169440,1
169441,2
169442,1
169443,1
169444,3
169445,2
169446,1
169447,1
169448,1
169449,1
169450,1
169451,1
169452,1
169453,3
169454,1
169455,1
169456,1
169457,1
169458,3
169459,1
169460,2
169461,1
169462,2
169463,2
169464,2
169465,1
169466,1
169467,1
169468,1
169469,1
169470,1
169471,1
169472,1
169473,1
169474,1
169475,1
169476,1
169477,1
169478,1
169479,1
169480,6
169481,2
169482,1
169483,1
169484,1
169485,1
169486,1
169487,1
169488,1
169489,1
169490,1
169491,1
169492,1
169493,1
169494,1
169495,1
169496,1
169497,1
169498,1
169499,1
169500,1
169501,1
169502,2
169503,4
169504,1
169505,1
169506,1
169507,2
169508,1
169509,2
169510,1
169511,1
169512,1
169513,1
169514,1
169515,1
169516,1
169517,1
169518,1
169519,1
169520,2
169521,1
169522,1
169523,1
169524,1
169525,1
169526,1
169527,1
169528,2
169529,1
169530,1
169531,3
169532,1
169533,2
169534,1
169535,1
169536,1
169537,1
169538,2
169539,1
169540,1
169541,1
169542,1
169543,2
169544,3
169545,2
169546,1
169547,1
169548,1
169549,2
169550,2
169551,1
169552,1
169553,2
169554,1
169555,1
169556,1
169557,1
169558,1
169559,1
169560,2
169561,1
169562,1
169563,1
169564,1
169565,1
169566,1
169567,1
169568,1
169569,1
169570,1
169571,1
169572,3
169573,1
169574,1
169575,1
169576,1
169577,1
169578,1
169579,1
169580,1
169581,1
169582,1
169583,1
169584,1
169585,1
169586,1
169587,1
169588,3
169589,1
169590,1
169591,1
169592,1
169593,1
169594,1
169595,1
169596,1
169597,1
169598,1
169599,1
169600,1
169601,1
169602,1
169603,1
169604,1
169605,1
169606,1
169607,1
169608,1
169609,1
169610,1
169611,1
169612,2
169613,1
169614,1
169615,3
169616,2
169617,1
169618,1
169619,1
169620,1
169621,2
169622,1
169623,1
169624,1
169625,2
169626,2
169627,1
169628,2
169629,1
169630,2
169631,1
169632,1
169633,2
169634,2
169635,1
169636,1
169637,1
169638,1
169639,1
169640,1
169641,1
169642,1
169643,1
169644,1
169645,2
169646,1
169647,2
169648,1
169649,1
169650,1
169651,1
169652,1
169653,1
169654,1
169655,1
169656,1
169657,1
169658,2
169659,1
169660,1
169661,2
169662,1
169663,2
169664,1
169665,1
169666,1
169667,1
169668,1
169669,1
169670,1
169671,1
169672,1
169673,1
169674,1
169675,1
169676,2
169677,1
169678,1
169679,3
169680,1
169681,2
169682,1
169683,1
169684,2
169685,1
169686,2
169687,1
169688,1
169689,2
169690,1
169691,1
169692,1
169693,1
169694,1
169695,2
169696,2
169697,1
169698,1
169699,1
169700,2
169701,1
169702,1
169703,1
169704,2
169705,3
169706,1
169707,1
169708,2
169709,1
169710,1
169711,1
169712,2
169713,3
169714,3
169715,1
169716,1
169717,1
169718,1
169719,2
169720,2
169721,1
169722,1
169723,1
169724,1
169725,1
169726,1
169727,1
169728,1
169729,1
169730,1
169731,1
169732,1
169733,1
169734,1
169735,1
169736,1
169737,1
169738,1
169739,2
169740,1
169741,1
169742,1
169743,1
169744,1
169745,1
169746,1
169747,1
169748,1
169749,1
169750,1
169751,1
169752,2
169753,1
169754,1
169755,1
169756,3
169757,1
169758,1
169759,1
169760,1
169761,1
169762,1
169763,1
169764,1
169765,1
169766,1
169767,1
169768,1
169769,1
169770,1
169771,1
169772,2
169773,1
169774,1
169775,4
169776,1
169777,1
169778,1
169779,1
169780,2
169781,2
169782,1
169783,1
169784,1
169785,2
169786,1
169787,2
169788,1
169789,3
169790,3
169791,2
169792,1
169793,1
169794,1
169795,1
169796,3
169797,1
169798,1
169799,1
169800,1
169801,2
169802,1
169803,1
169804,1
169805,1
169806,1
169807,1
169808,2
169809,1
169810,3
169811,2
169812,3
169813,1
169814,1
169815,1
169816,1
169817,2
169818,1
169819,1
169820,1
169821,1
169822,2
169823,3
169824,1
169825,1
169826,1
169827,3
169828,1
169829,1
169830,1
169831,1
169832,1
169833,1
169834,1
169835,1
169836,1
169837,1
169838,1
169839,1
169840,1
169841,1
169842,1
169843,1
169844,2
169845,1
169846,1
169847,1
169848,1
169849,1
169850,1
169851,1
169852,1
169853,1
169854,1
169855,1
169856,1
169857,1
169858,2
169859,1
169860,1
169861,1
169862,2
169863,1
169864,1
169865,2
169866,2
169867,1
169868,1
169869,1
169870,1
169871,1
169872,1
169873,1
169874,2
169875,1
169876,1
169877,1
169878,1
169879,1
169880,2
169881,1
169882,1
169883,1
169884,2
169885,2
169886,1
169887,1
169888,1
169889,1
169890,1
169891,1
169892,1
169893,1
169894,1
169895,2
169896,1
169897,1
169898,2
169899,1
169900,1
169901,1
169902,1
169903,1
169904,1
169905,1
169906,1
169907,1
169908,1
169909,1
169910,1
169911,2
169912,1
169913,1
169914,1
169915,1
169916,1
169917,1
169918,1
169919,2
169920,2
169921,1
169922,1
169923,1
169924,1
169925,1
169926,1
169927,2
169928,1
169929,1
169930,1
169931,1
169932,1
169933,1
169934,1
169935,3
169936,1
169937,2
169938,1
169939,3
169940,2
169941,1
169942,2
169943,1
169944,1
169945,1
169946,4
169947,1
169948,1
169949,1
169950,2
169951,1
169952,1
169953,1
169954,2
169955,2
169956,2
169957,1
169958,1
169959,2
169960,2
169961,1
169962,1
169963,1
169964,1
169965,1
169966,1
169967,1
169968,1
169969,1
169970,1
169971,1
169972,1
169973,1
169974,2
169975,1
169976,1
169977,2
169978,1
169979,1
169980,3
169981,3
169982,1
169983,1
169984,1
169985,1
169986,3
169987,1
169988,1
169989,1
169990,1
169991,1
169992,1
169993,2
169994,1
169995,1
169996,2
169997,2
169998,2
169999,1
170000,1
170001,1
170002,2
170003,1
170004,1
170005,1
170006,1
